transaction_id,timestamp,customer_id,customer_age_group,customer_city,customer_state,merchant_id,merchant_category,payment_channel,device_type,amount_inr,status,is_fraud
TXN00057571,2026-03-23 10:43:23,CUST000499,25-34,Kolkata,West Bengal,MERCH00484,Healthcare,Net Banking,Mobile App,1219.41,Success,False
TXN00021886,2026-03-23 10:47:13,CUST003683,25-34,Hyderabad,Telangana,MERCH00121,Grocery,UPI,Mobile App,941.41,Success,False
TXN00027873,2026-03-23 10:55:29,CUST002870,35-44,Kolkata,West Bengal,MERCH00045,E-commerce,Credit Card,Desktop Web,1460.57,Success,False
TXN00005574,2026-03-23 11:10:00,CUST003307,25-34,Mumbai,Maharashtra,MERCH00001,Food Delivery,UPI,Desktop Web,63.51,Success,False
TXN00052165,2026-03-23 11:15:54,CUST000137,45-54,Mumbai,Maharashtra,MERCH00489,E-commerce,Credit Card,Mobile App,4723.06,Success,False
TXN00006307,2026-03-23 12:02:14,CUST001160,35-44,Pune,Maharashtra,MERCH00127,E-commerce,Credit Card,Desktop Web,3967.93,Success,False
TXN00041019,2026-03-23 12:13:36,CUST004369,18-24,Chennai,Tamil Nadu,MERCH00346,Financial Services,Debit Card,POS Terminal,3716.79,Failed,False
TXN00013611,2026-03-23 12:19:12,CUST003369,45-54,Hyderabad,Telangana,MERCH00236,Fashion,UPI,Mobile App,4507.18,Failed,False
TXN00058505,2026-03-23 12:28:56,CUST004393,18-24,Indore,Madhya Pradesh,MERCH00468,E-commerce,Debit Card,Mobile App,1707.4,Success,False
TXN00009263,2026-03-23 12:51:07,CUST003244,35-44,Pune,Maharashtra,MERCH00436,Food Delivery,Debit Card,POS Terminal,402.99,Success,False
TXN00036133,2026-03-23 12:59:53,CUST002357,35-44,Mumbai,Maharashtra,MERCH00412,Fuel,Debit Card,Mobile Web,1538.81,Success,False
TXN00037868,2026-03-23 13:14:58,CUST004548,25-34,Chandigarh,Punjab,MERCH00127,E-commerce,Credit Card,Mobile App,1698.66,Success,False
TXN00027249,2026-03-23 13:28:04,CUST002370,55+,Nagpur,Maharashtra,MERCH00127,E-commerce,UPI,Mobile App,2284.9,Success,False
TXN00002230,2026-03-23 13:30:48,CUST000132,55+,Indore,Madhya Pradesh,MERCH00646,Entertainment,Debit Card,POS Terminal,268.99,Success,False
TXN00054219,2026-03-23 13:33:40,CUST001951,18-24,Lucknow,Uttar Pradesh,MERCH00436,Food Delivery,Credit Card,Desktop Web,20.0,Success,False
TXN00028002,2026-03-23 13:44:03,CUST002105,25-34,Chandigarh,Punjab,MERCH00341,Utilities,Wallet,Mobile Web,1050.49,Success,False
TXN00036178,2026-03-23 13:48:42,CUST001434,25-34,Delhi,Delhi,MERCH00254,Entertainment,Debit Card,POS Terminal,691.98,Success,False
TXN00058957,2026-03-23 13:50:31,CUST000201,18-24,Bengaluru,Karnataka,MERCH00678,Utilities,Wallet,Mobile App,1821.57,Success,False
TXN00003793,2026-03-23 13:52:00,CUST002323,35-44,Hyderabad,Telangana,MERCH00436,Food Delivery,Credit Card,Mobile App,238.35,Success,False
TXN00058875,2026-03-23 13:57:51,CUST004711,35-44,Mumbai,Maharashtra,MERCH00411,Food Delivery,Net Banking,Mobile App,205.4,Success,False
TXN00022255,2026-03-23 13:58:37,CUST000331,25-34,Jaipur,Rajasthan,MERCH00073,Food Delivery,UPI,Mobile App,647.47,Success,False
TXN00035985,2026-03-23 14:13:25,CUST000703,45-54,Chennai,Tamil Nadu,MERCH00332,E-commerce,UPI,Mobile Web,20.0,Success,False
TXN00053426,2026-03-23 14:20:28,CUST003063,25-34,Chennai,Tamil Nadu,MERCH00127,E-commerce,Debit Card,Desktop Web,2846.18,Success,False
TXN00059195,2026-03-23 14:22:50,CUST003767,25-34,Delhi,Delhi,MERCH00118,Entertainment,UPI,Mobile App,391.56,Success,False
TXN00007389,2026-03-23 14:25:28,CUST000829,18-24,Delhi,Delhi,MERCH00055,Grocery,UPI,Mobile Web,965.3,Success,False
TXN00056646,2026-03-23 14:45:02,CUST004212,45-54,Guwahati,Assam,MERCH00298,Entertainment,UPI,Mobile App,758.49,Success,False
TXN00014892,2026-03-23 14:45:22,CUST000757,18-24,Bengaluru,Karnataka,MERCH00716,E-commerce,Debit Card,Mobile App,1602.99,Success,False
TXN00024821,2026-03-23 14:50:36,CUST003683,25-34,Hyderabad,Telangana,MERCH00535,Travel,Net Banking,POS Terminal,2013.97,Success,False
TXN00021449,2026-03-23 14:58:35,CUST003251,25-34,Surat,Gujarat,MERCH00227,Food Delivery,Wallet,Mobile Web,179.36,Success,False
TXN00025605,2026-03-23 15:05:55,CUST001001,35-44,Chennai,Tamil Nadu,MERCH00271,Travel,UPI,Mobile App,4477.18,Success,True
TXN00012347,2026-03-23 15:15:59,CUST000456,45-54,Mumbai,Maharashtra,MERCH00492,E-commerce,Debit Card,Desktop Web,1424.28,Success,False
TXN00059104,2026-03-23 15:45:21,CUST000090,45-54,Mumbai,Maharashtra,MERCH00437,Fuel,Net Banking,Mobile App,1036.03,Success,False
TXN00036838,2026-03-23 15:45:35,CUST003060,25-34,Sangli,Maharashtra,MERCH00646,Entertainment,Wallet,Mobile App,383.01,Success,False
TXN00012542,2026-03-23 15:53:22,CUST000064,45-54,Bengaluru,Karnataka,MERCH00143,Fuel,UPI,Mobile App,1328.43,Success,False
TXN00059231,2026-03-23 15:56:11,CUST000551,35-44,Pune,Maharashtra,MERCH00253,E-commerce,UPI,Mobile App,237.27,Success,False
TXN00044331,2026-03-23 16:04:18,CUST002920,18-24,Hyderabad,Telangana,MERCH00127,E-commerce,UPI,Mobile App,543.09,Success,False
TXN00045082,2026-03-23 16:06:59,CUST003101,25-34,Guwahati,Assam,MERCH00095,Food Delivery,UPI,POS Terminal,238.1,Success,False
TXN00003414,2026-03-23 16:08:58,CUST001160,35-44,Pune,Maharashtra,MERCH00580,Entertainment,UPI,POS Terminal,573.35,Success,False
TXN00010795,2026-03-23 16:20:21,CUST004585,25-34,Mumbai,Maharashtra,MERCH00671,Grocery,Credit Card,Mobile App,561.02,Success,False
TXN00001562,2026-03-23 16:48:47,CUST002544,18-24,Kochi,Kerala,MERCH00228,Financial Services,UPI,Desktop Web,3257.7,Success,False
TXN00034033,2026-03-23 16:52:32,CUST003285,25-34,Bengaluru,Karnataka,MERCH00032,Fuel,Net Banking,Mobile Web,2493.21,Success,False
TXN00031938,2026-03-23 16:55:55,CUST000758,45-54,Indore,Madhya Pradesh,MERCH00270,Food Delivery,UPI,Mobile App,162.73,Success,False
TXN00032989,2026-03-23 17:00:26,CUST000137,45-54,Mumbai,Maharashtra,MERCH00013,Entertainment,UPI,Mobile App,544.93,Success,False
TXN00018284,2026-03-23 17:06:58,CUST004960,55+,Sangli,Maharashtra,MERCH00742,Education,Wallet,POS Terminal,8294.69,Success,False
TXN00025211,2026-03-23 17:44:44,CUST003834,45-54,Jaipur,Rajasthan,MERCH00067,Education,UPI,POS Terminal,2221.48,Success,False
TXN00017457,2026-03-23 17:44:49,CUST002874,45-54,Coimbatore,Tamil Nadu,MERCH00271,Travel,Wallet,Mobile App,2688.16,Failed,False
TXN00056675,2026-03-23 17:50:18,CUST001067,25-34,Surat,Gujarat,MERCH00049,Education,UPI,Desktop Web,4964.51,Success,False
TXN00017318,2026-03-23 17:54:26,CUST004646,25-34,Bengaluru,Karnataka,MERCH00127,E-commerce,Credit Card,Mobile App,3407.35,Success,False
TXN00000232,2026-03-23 17:56:30,CUST000829,18-24,Delhi,Delhi,MERCH00216,Fuel,Credit Card,Mobile App,845.46,Success,False
TXN00029757,2026-03-23 17:57:40,CUST000379,55+,Bengaluru,Karnataka,MERCH00121,Grocery,UPI,Mobile App,392.6,Success,False
TXN00032714,2026-03-23 18:09:42,CUST004941,18-24,Hyderabad,Telangana,MERCH00646,Entertainment,UPI,Mobile App,1004.16,Success,False
TXN00016908,2026-03-23 18:10:56,CUST001971,45-54,Guwahati,Assam,MERCH00127,E-commerce,UPI,Mobile App,2302.11,Success,False
TXN00011020,2026-03-23 18:20:25,CUST001854,55+,Kochi,Kerala,MERCH00567,Fuel,UPI,Mobile App,1708.5,Success,False
TXN00055282,2026-03-23 18:22:12,CUST001135,25-34,Guwahati,Assam,MERCH00595,Grocery,UPI,POS Terminal,307.07,Success,False
TXN00008896,2026-03-23 18:30:37,CUST004829,55+,Ahmedabad,Gujarat,MERCH00489,E-commerce,Wallet,Mobile App,1070.9,Success,False
TXN00040594,2026-03-23 18:55:58,CUST000086,45-54,Delhi,Delhi,MERCH00537,Grocery,Net Banking,Mobile App,1177.61,Success,False
TXN00005583,2026-03-23 18:56:01,CUST002915,25-34,Delhi,Delhi,MERCH00678,Utilities,UPI,Mobile App,1231.24,Failed,False
TXN00027396,2026-03-23 18:59:45,CUST002439,25-34,Chennai,Tamil Nadu,MERCH00789,Utilities,Debit Card,Mobile Web,778.4,Success,False
TXN00055918,2026-03-23 19:11:53,CUST004258,25-34,Coimbatore,Tamil Nadu,MERCH00489,E-commerce,UPI,Mobile App,3895.52,Success,False
TXN00045992,2026-03-23 19:12:15,CUST002497,25-34,Kochi,Kerala,MERCH00730,Fuel,UPI,Mobile App,680.23,Success,False
TXN00059379,2026-03-23 19:13:04,CUST004113,35-44,Hyderabad,Telangana,MERCH00208,Food Delivery,Debit Card,Mobile Web,209.14,Success,False
TXN00049502,2026-03-23 19:16:13,CUST000565,18-24,Chandigarh,Punjab,MERCH00127,E-commerce,Debit Card,Mobile App,1078.57,Success,False
TXN00026388,2026-03-23 19:27:55,CUST002842,35-44,Kochi,Kerala,MERCH00272,Education,UPI,Mobile App,6486.11,Failed,False
TXN00029402,2026-03-23 19:30:01,CUST002368,25-34,Kolkata,West Bengal,MERCH00792,Fuel,Debit Card,Mobile App,839.93,Success,False
TXN00032905,2026-03-23 19:34:51,CUST003834,45-54,Jaipur,Rajasthan,MERCH00090,Food Delivery,UPI,Mobile App,397.83,Success,False
TXN00028147,2026-03-23 19:47:11,CUST004582,35-44,Delhi,Delhi,MERCH00127,E-commerce,UPI,Mobile App,3846.48,Success,False
TXN00026473,2026-03-23 19:55:39,CUST003625,45-54,Lucknow,Uttar Pradesh,MERCH00728,Grocery,Credit Card,Mobile App,1320.65,Success,False
TXN00016406,2026-03-23 19:56:34,CUST001522,35-44,Coimbatore,Tamil Nadu,MERCH00771,Entertainment,Debit Card,Desktop Web,579.64,Failed,False
TXN00040130,2026-03-23 20:02:43,CUST002439,25-34,Chennai,Tamil Nadu,MERCH00452,Financial Services,UPI,Mobile App,3469.06,Success,False
TXN00058688,2026-03-23 20:03:04,CUST000703,45-54,Chennai,Tamil Nadu,MERCH00646,Entertainment,UPI,Desktop Web,699.53,Success,False
TXN00049273,2026-03-23 20:06:45,CUST004593,35-44,Bengaluru,Karnataka,MERCH00127,E-commerce,Debit Card,Mobile App,1359.83,Success,False
TXN00002970,2026-03-23 20:09:40,CUST002370,55+,Nagpur,Maharashtra,MERCH00440,Fuel,Debit Card,Mobile App,861.65,Success,False
TXN00059738,2026-03-23 20:12:07,CUST004903,25-34,Kolkata,West Bengal,MERCH00032,Fuel,Net Banking,Mobile App,435.4,Success,False
TXN00051031,2026-03-23 20:13:20,CUST002558,55+,Patna,Bihar,MERCH00298,Entertainment,UPI,Mobile App,306.31,Success,False
TXN00030764,2026-03-23 20:24:18,CUST001882,55+,Pune,Maharashtra,MERCH00293,Fashion,Credit Card,Mobile App,1012.83,Success,False
TXN00029820,2026-03-23 20:36:25,CUST003860,18-24,Chennai,Tamil Nadu,MERCH00288,Fashion,Debit Card,Mobile App,20.0,Success,False
TXN00040600,2026-03-23 20:38:55,CUST001998,25-34,Lucknow,Uttar Pradesh,MERCH00021,Fuel,Debit Card,POS Terminal,1519.09,Success,False
TXN00000442,2026-03-23 20:44:33,CUST001909,35-44,Pune,Maharashtra,MERCH00452,Financial Services,UPI,Mobile App,6822.13,Failed,False
TXN00000540,2026-03-23 20:45:13,CUST001823,18-24,Ahmedabad,Gujarat,MERCH00704,Healthcare,UPI,Mobile App,20.0,Success,False
TXN00003304,2026-03-23 20:45:47,CUST002110,55+,Ahmedabad,Gujarat,MERCH00655,E-commerce,Debit Card,Desktop Web,1002.87,Success,False
TXN00045845,2026-03-23 20:48:38,CUST002652,35-44,Delhi,Delhi,MERCH00393,Food Delivery,Credit Card,Mobile App,480.84,Failed,False
TXN00029494,2026-03-23 21:01:00,CUST004081,25-34,Pune,Maharashtra,MERCH00127,E-commerce,Net Banking,Desktop Web,2804.99,Success,False
TXN00049706,2026-03-23 21:17:16,CUST003683,25-34,Hyderabad,Telangana,MERCH00298,Entertainment,UPI,Mobile Web,308.26,Success,False
TXN00054993,2026-03-23 21:28:38,CUST004506,25-34,Chennai,Tamil Nadu,MERCH00293,Fashion,Credit Card,Mobile App,553.25,Success,False
TXN00010210,2026-03-23 21:45:03,CUST004306,55+,Bengaluru,Karnataka,MERCH00432,Grocery,UPI,Mobile App,751.95,Success,False
TXN00037700,2026-03-23 21:46:17,CUST002857,45-54,Delhi,Delhi,MERCH00582,E-commerce,Credit Card,Mobile App,1148.48,Success,False
TXN00034854,2026-03-23 21:50:28,CUST003416,18-24,Chennai,Tamil Nadu,MERCH00121,Grocery,Debit Card,Mobile App,1025.79,Success,False
TXN00044512,2026-03-23 21:51:34,CUST003693,25-34,Mumbai,Maharashtra,MERCH00254,Entertainment,Debit Card,Desktop Web,580.83,Success,False
TXN00056760,2026-03-23 21:56:26,CUST002797,55+,Kolkata,West Bengal,MERCH00599,Entertainment,UPI,Desktop Web,1146.79,Success,False
TXN00017596,2026-03-23 21:59:41,CUST001460,18-24,Indore,Madhya Pradesh,MERCH00298,Entertainment,UPI,Mobile App,1089.22,Success,False
TXN00016115,2026-03-23 22:11:50,CUST002143,25-34,Hyderabad,Telangana,MERCH00436,Food Delivery,Debit Card,Mobile App,381.54,Success,False
TXN00057140,2026-03-23 22:21:29,CUST004750,25-34,Indore,Madhya Pradesh,MERCH00143,Fuel,Wallet,Mobile Web,785.42,Success,False
TXN00001453,2026-03-23 22:26:24,CUST004894,35-44,Hyderabad,Telangana,MERCH00731,Food Delivery,UPI,Mobile App,149.44,Success,False
TXN00041917,2026-03-23 22:52:00,CUST002105,25-34,Chandigarh,Punjab,MERCH00192,Fashion,UPI,Mobile App,1945.97,Success,False
TXN00012366,2026-03-23 23:20:40,CUST001461,18-24,Bengaluru,Karnataka,MERCH00254,Entertainment,UPI,Desktop Web,20.0,Success,False
TXN00046394,2026-03-23 23:23:13,CUST003834,45-54,Jaipur,Rajasthan,MERCH00021,Fuel,UPI,Mobile Web,1646.02,Success,False
TXN00027670,2026-03-24 00:41:31,CUST002079,35-44,Delhi,Delhi,MERCH00452,Financial Services,UPI,Mobile App,1089.15,Success,False
TXN00047712,2026-03-24 02:05:27,CUST003819,18-24,Hyderabad,Telangana,MERCH00057,Grocery,Debit Card,Mobile App,766.66,Success,False
TXN00038575,2026-03-24 06:05:38,CUST001009,18-24,Delhi,Delhi,MERCH00143,Fuel,Debit Card,Mobile App,1090.78,Success,False
TXN00009823,2026-03-24 06:38:14,CUST001342,18-24,Lucknow,Uttar Pradesh,MERCH00328,Grocery,UPI,POS Terminal,689.8,Success,False
TXN00033271,2026-03-24 06:52:16,CUST002105,25-34,Chandigarh,Punjab,MERCH00677,Grocery,UPI,Mobile App,328.71,Success,False
TXN00016679,2026-03-24 06:55:11,CUST001242,25-34,Bengaluru,Karnataka,MERCH00685,Travel,Wallet,Mobile App,2605.06,Success,False
TXN00049640,2026-03-24 07:08:31,CUST001728,35-44,Kochi,Kerala,MERCH00282,Fuel,Credit Card,Mobile App,1420.7,Success,False
TXN00036347,2026-03-24 07:28:35,CUST003814,35-44,Delhi,Delhi,MERCH00364,Fuel,UPI,Desktop Web,1116.5,Success,False
TXN00018231,2026-03-24 07:46:20,CUST003702,35-44,Bengaluru,Karnataka,MERCH00730,Fuel,UPI,Mobile App,1981.76,Success,False
TXN00028901,2026-03-24 07:54:17,CUST001970,45-54,Pune,Maharashtra,MERCH00594,Food Delivery,Credit Card,Mobile App,20.0,Success,False
TXN00002175,2026-03-24 08:13:22,CUST002674,45-54,Bengaluru,Karnataka,MERCH00462,Healthcare,UPI,Mobile Web,935.28,Success,False
TXN00016100,2026-03-24 08:16:16,CUST003215,35-44,Pune,Maharashtra,MERCH00121,Grocery,Debit Card,Mobile Web,828.44,Success,False
TXN00044864,2026-03-24 08:34:40,CUST004585,25-34,Mumbai,Maharashtra,MERCH00489,E-commerce,Net Banking,Mobile App,1699.51,Success,False
TXN00041505,2026-03-24 08:39:40,CUST002843,55+,Chennai,Tamil Nadu,MERCH00225,Entertainment,Debit Card,Mobile App,1017.39,Success,False
TXN00008911,2026-03-24 08:47:16,CUST002560,35-44,Coimbatore,Tamil Nadu,MERCH00328,Grocery,UPI,POS Terminal,545.69,Success,False
TXN00003739,2026-03-24 08:51:26,CUST004896,25-34,Coimbatore,Tamil Nadu,MERCH00225,Entertainment,UPI,Mobile App,935.64,Success,False
TXN00059151,2026-03-24 08:57:00,CUST004149,35-44,Nagpur,Maharashtra,MERCH00455,Utilities,Net Banking,Mobile App,900.66,Success,False
TXN00009979,2026-03-24 09:21:40,CUST000411,55+,Mumbai,Maharashtra,MERCH00191,Grocery,UPI,Mobile Web,1008.05,Success,False
TXN00049362,2026-03-24 09:28:40,CUST002195,25-34,Mumbai,Maharashtra,MERCH00127,E-commerce,UPI,Mobile App,2858.22,Success,False
TXN00021598,2026-03-24 09:36:09,CUST000610,35-44,Delhi,Delhi,MERCH00298,Entertainment,UPI,Mobile App,919.79,Success,False
TXN00011929,2026-03-24 09:39:45,CUST000829,18-24,Delhi,Delhi,MERCH00605,E-commerce,Credit Card,Mobile App,868.63,Success,False
TXN00058036,2026-03-24 09:40:04,CUST003087,55+,Jaipur,Rajasthan,MERCH00036,Grocery,UPI,Mobile App,1047.12,Success,False
TXN00018933,2026-03-24 10:01:57,CUST000554,25-34,Pune,Maharashtra,MERCH00353,Fashion,UPI,Mobile App,1999.86,Success,False
TXN00045043,2026-03-24 10:25:00,CUST002105,25-34,Chandigarh,Punjab,MERCH00720,Entertainment,UPI,Mobile Web,331.72,Success,False
TXN00026688,2026-03-24 11:01:42,CUST003152,18-24,Nagpur,Maharashtra,MERCH00716,E-commerce,Debit Card,Mobile App,20.0,Success,False
TXN00017914,2026-03-24 11:02:42,CUST001865,55+,Bengaluru,Karnataka,MERCH00489,E-commerce,Debit Card,Desktop Web,2284.46,Success,False
TXN00058660,2026-03-24 11:20:57,CUST001598,18-24,Jaipur,Rajasthan,MERCH00655,E-commerce,Debit Card,Mobile App,2310.58,Success,False
TXN00027552,2026-03-24 11:31:51,CUST004408,35-44,Mumbai,Maharashtra,MERCH00298,Entertainment,UPI,Mobile App,486.02,Success,False
TXN00055452,2026-03-24 11:36:22,CUST004134,18-24,Jaipur,Rajasthan,MERCH00277,E-commerce,UPI,Desktop Web,286.31,Success,False
TXN00048214,2026-03-24 11:36:39,CUST002231,25-34,Kochi,Kerala,MERCH00436,Food Delivery,Credit Card,Mobile App,520.26,Success,False
TXN00005541,2026-03-24 11:43:30,CUST001685,35-44,Ahmedabad,Gujarat,MERCH00279,E-commerce,UPI,Mobile App,2586.3,Success,False
TXN00010233,2026-03-24 12:06:00,CUST003247,45-54,Mumbai,Maharashtra,MERCH00332,E-commerce,Credit Card,Mobile Web,3757.25,Success,False
TXN00047306,2026-03-24 12:18:41,CUST004925,25-34,Mumbai,Maharashtra,MERCH00788,Fuel,Credit Card,Mobile App,845.82,Success,False
TXN00000324,2026-03-24 12:33:54,CUST003336,25-34,Lucknow,Uttar Pradesh,MERCH00567,Fuel,UPI,Mobile App,1772.5,Success,False
TXN00008602,2026-03-24 12:40:11,CUST002326,35-44,Bengaluru,Karnataka,MERCH00267,Grocery,UPI,Mobile Web,77.68,Success,False
TXN00013087,2026-03-24 12:46:04,CUST001036,25-34,Delhi,Delhi,MERCH00728,Grocery,UPI,Mobile App,813.7,Success,False
TXN00048993,2026-03-24 12:49:17,CUST004750,25-34,Indore,Madhya Pradesh,MERCH00447,Food Delivery,Debit Card,Mobile App,260.92,Success,False
TXN00055507,2026-03-24 12:49:57,CUST004169,35-44,Kochi,Kerala,MERCH00730,Fuel,UPI,Mobile App,582.8,Failed,False
TXN00042905,2026-03-24 12:58:03,CUST002120,25-34,Lucknow,Uttar Pradesh,MERCH00298,Entertainment,UPI,Mobile App,410.43,Success,False
TXN00012672,2026-03-24 12:58:04,CUST001519,25-34,Surat,Gujarat,MERCH00436,Food Delivery,Net Banking,Mobile App,483.42,Success,False
TXN00017894,2026-03-24 13:00:53,CUST004225,25-34,Hyderabad,Telangana,MERCH00032,Fuel,UPI,Mobile App,1879.21,Success,False
TXN00031012,2026-03-24 13:01:12,CUST000298,25-34,Ahmedabad,Gujarat,MERCH00143,Fuel,Net Banking,Mobile App,930.73,Success,False
TXN00021856,2026-03-24 13:33:14,CUST003251,25-34,Surat,Gujarat,MERCH00116,Healthcare,Debit Card,Desktop Web,1791.02,Success,False
TXN00019171,2026-03-24 13:38:53,CUST000626,18-24,Jaipur,Rajasthan,MERCH00248,Financial Services,UPI,Mobile App,6325.54,Success,False
TXN00054230,2026-03-24 13:41:52,CUST001414,25-34,Chennai,Tamil Nadu,MERCH00116,Healthcare,UPI,Mobile App,20.0,Success,False
TXN00009544,2026-03-24 13:53:57,CUST001887,25-34,Delhi,Delhi,MERCH00227,Food Delivery,Debit Card,Mobile App,178.96,Success,False
TXN00014038,2026-03-24 14:35:04,CUST001068,25-34,Mumbai,Maharashtra,MERCH00404,E-commerce,Credit Card,Mobile App,4290.39,Success,False
TXN00015991,2026-03-24 14:36:32,CUST002105,25-34,Chandigarh,Punjab,MERCH00426,Education,Debit Card,Desktop Web,4786.87,Success,False
TXN00053614,2026-03-24 14:36:33,CUST000829,18-24,Delhi,Delhi,MERCH00143,Fuel,UPI,Desktop Web,1774.13,Success,False
TXN00017916,2026-03-24 14:37:17,CUST003945,18-24,Mumbai,Maharashtra,MERCH00283,Food Delivery,UPI,Desktop Web,579.84,Success,False
TXN00035993,2026-03-24 14:40:45,CUST003807,18-24,Kolkata,West Bengal,MERCH00032,Fuel,Wallet,Desktop Web,846.68,Success,False
TXN00048677,2026-03-24 14:41:41,CUST001561,35-44,Kolkata,West Bengal,MERCH00328,Grocery,UPI,Mobile App,976.86,Success,False
TXN00041021,2026-03-24 14:42:38,CUST001710,18-24,Delhi,Delhi,MERCH00790,Food Delivery,Debit Card,Mobile App,348.94,Success,False
TXN00049345,2026-03-24 14:55:46,CUST003961,25-34,Lucknow,Uttar Pradesh,MERCH00192,Fashion,Credit Card,Mobile Web,3471.36,Success,False
TXN00008570,2026-03-24 14:58:16,CUST000432,45-54,Patna,Bihar,MERCH00254,Entertainment,Credit Card,Mobile App,498.26,Success,False
TXN00014069,2026-03-24 14:58:29,CUST003596,18-24,Kochi,Kerala,MERCH00113,Grocery,UPI,POS Terminal,788.13,Success,False
TXN00052223,2026-03-24 15:23:29,CUST002105,25-34,Chandigarh,Punjab,MERCH00489,E-commerce,UPI,Mobile App,1309.13,Success,False
TXN00028858,2026-03-24 15:31:32,CUST000561,25-34,Coimbatore,Tamil Nadu,MERCH00160,E-commerce,UPI,Mobile App,1530.18,Success,False
TXN00033476,2026-03-24 15:37:18,CUST003448,35-44,Delhi,Delhi,MERCH00441,Food Delivery,Debit Card,Mobile App,504.37,Success,False
TXN00001132,2026-03-24 15:39:21,CUST000975,35-44,Ahmedabad,Gujarat,MERCH00451,Food Delivery,UPI,Mobile App,200.75,Success,False
TXN00044466,2026-03-24 15:47:17,CUST002176,45-54,Jaipur,Rajasthan,MERCH00436,Food Delivery,Net Banking,Mobile App,180.28,Failed,False
TXN00056216,2026-03-24 15:48:38,CUST002803,35-44,Bengaluru,Karnataka,MERCH00677,Grocery,UPI,Desktop Web,626.85,Success,False
TXN00008781,2026-03-24 15:53:52,CUST001983,35-44,Pune,Maharashtra,MERCH00225,Entertainment,Wallet,Mobile Web,823.66,Success,False
TXN00046080,2026-03-24 16:08:06,CUST001637,25-34,Nagpur,Maharashtra,MERCH00127,E-commerce,Wallet,Desktop Web,2686.54,Success,False
TXN00045591,2026-03-24 16:28:01,CUST001766,55+,Bhopal,Madhya Pradesh,MERCH00219,Entertainment,Credit Card,Mobile App,438.21,Success,False
TXN00011391,2026-03-24 16:52:08,CUST001646,35-44,Ahmedabad,Gujarat,MERCH00143,Fuel,UPI,Mobile Web,755.23,Success,False
TXN00034829,2026-03-24 16:53:41,CUST002804,45-54,Surat,Gujarat,MERCH00463,Healthcare,Debit Card,Desktop Web,20.0,Success,False
TXN00040571,2026-03-24 16:54:17,CUST004244,45-54,Pune,Maharashtra,MERCH00127,E-commerce,Debit Card,Desktop Web,20.0,Success,False
TXN00049993,2026-03-24 17:08:44,CUST004034,25-34,Bengaluru,Karnataka,MERCH00080,Food Delivery,Wallet,Desktop Web,208.53,Success,False
TXN00033778,2026-03-24 17:11:06,CUST004298,35-44,Mumbai,Maharashtra,MERCH00728,Grocery,Wallet,Mobile Web,249.41,Success,False
TXN00031062,2026-03-24 17:29:29,CUST001292,25-34,Patna,Bihar,MERCH00319,Fashion,UPI,Mobile App,3589.57,Success,False
TXN00013306,2026-03-24 17:30:55,CUST003454,18-24,Patna,Bihar,MERCH00605,E-commerce,UPI,Mobile App,377.93,Success,False
TXN00010043,2026-03-24 17:38:39,CUST001160,35-44,Pune,Maharashtra,MERCH00298,Entertainment,UPI,Mobile Web,545.21,Success,False
TXN00011734,2026-03-24 17:42:10,CUST000134,25-34,Chennai,Tamil Nadu,MERCH00698,Utilities,Wallet,Desktop Web,1462.37,Success,False
TXN00016384,2026-03-24 17:56:56,CUST000419,35-44,Bengaluru,Karnataka,MERCH00402,Fashion,UPI,Mobile App,20.0,Success,False
TXN00031917,2026-03-24 18:05:49,CUST001653,55+,Bengaluru,Karnataka,MERCH00436,Food Delivery,Wallet,Mobile App,714.3,Success,False
TXN00015647,2026-03-24 18:15:59,CUST001897,45-54,Chennai,Tamil Nadu,MERCH00389,E-commerce,UPI,Mobile App,1348.49,Success,False
TXN00006202,2026-03-24 18:21:06,CUST000918,45-54,Delhi,Delhi,MERCH00161,Fashion,Credit Card,POS Terminal,2634.0,Success,False
TXN00039777,2026-03-24 18:24:05,CUST003282,35-44,Delhi,Delhi,MERCH00271,Travel,Credit Card,Mobile App,5388.45,Success,False
TXN00050792,2026-03-24 18:36:12,CUST003990,55+,Bhopal,Madhya Pradesh,MERCH00127,E-commerce,UPI,Mobile App,1871.54,Success,False
TXN00052151,2026-03-24 18:55:07,CUST003369,45-54,Hyderabad,Telangana,MERCH00253,E-commerce,UPI,Mobile Web,1905.64,Success,False
TXN00002794,2026-03-24 19:03:49,CUST002342,45-54,Hyderabad,Telangana,MERCH00528,Food Delivery,Wallet,Mobile App,397.15,Success,False
TXN00017223,2026-03-24 19:05:20,CUST000808,55+,Hyderabad,Telangana,MERCH00056,Entertainment,UPI,Desktop Web,103.79,Success,False
TXN00010760,2026-03-24 19:08:57,CUST000703,45-54,Chennai,Tamil Nadu,MERCH00452,Financial Services,Net Banking,Desktop Web,1570.46,Success,False
TXN00046675,2026-03-24 19:19:55,CUST003775,25-34,Delhi,Delhi,MERCH00474,E-commerce,UPI,Mobile App,20.0,Success,False
TXN00005491,2026-03-24 19:20:28,CUST001696,35-44,Hyderabad,Telangana,MERCH00527,Food Delivery,UPI,Desktop Web,805.12,Success,False
TXN00017796,2026-03-24 19:21:40,CUST003507,18-24,Guwahati,Assam,MERCH00293,Fashion,Debit Card,Mobile App,1903.73,Success,False
